0
Z1.0: "0"
Z12.6: "000000000000"
Z13.6: "0000000000000"
Z14.6: "00000000000000"
Z15.6: "000000000000000"
Z16.6: "0000000000000000"
Z17.6: "00000000000000000"
Z18.6: "000000000000000000"
Z19.6: "0000000000000000000"
Z20.6: "00000000000000000000"
Z21.6: "000000000000000000000"
Z22.6: "0000000000000000000000"
Z23.6: "00000000000000000000000"
Z24.6: "000000000000000000000000"
Z25.6: "0000000000000000000000000"
Z26.6: "00000000000000000000000000"
Z27.6: "000000000000000000000000000"
Z28.6: "0000000000000000000000000000"
Z29.6: "00000000000000000000000000000"
Z30.6: "000000000000000000000000000000"
Z31.6: "0000000000000000000000000000000"
Z32.6: "00000000000000000000000000000000"
Z33.6: "000000000000000000000000000000000"
Z34.6: "0000000000000000000000000000000000"
Z35.6: "00000000000000000000000000000000000"
Z36.6: "000000000000000000000000000000000000"
Z37.6: "0000000000000000000000000000000000000"
Z38.6: "00000000000000000000000000000000000000"
Z39.6: "000000000000000000000000000000000000000"
Z40.6: "0000000000000000000000000000000000000000"
Z8.7: "00000000"
Z9.7: "000000000"
Z10.7: "0000000000"
Z11.7: "00000000000"
Z12.7: "000000000000"
Z13.7: "0000000000000"
Z14.7: "00000000000000"
Z15.7: "000000000000000"
Z16.7: "0000000000000000"
Z17.7: "00000000000000000"
Z18.7: "000000000000000000"
Z19.7: "0000000000000000000"
Z20.7: "00000000000000000000"
Z21.7: "000000000000000000000"
Z22.7: "0000000000000000000000"
Z23.7: "00000000000000000000000"
Z24.7: "000000000000000000000000"
Z25.7: "0000000000000000000000000"
Z26.7: "00000000000000000000000000"
Z27.7: "000000000000000000000000000"
Z28.7: "0000000000000000000000000000"
Z29.7: "00000000000000000000000000000"
Z30.7: "000000000000000000000000000000"
Z31.7: "0000000000000000000000000000000"
Z32.7: "00000000000000000000000000000000"
Z33.7: "000000000000000000000000000000000"
Z34.7: "0000000000000000000000000000000000"
Z35.7: "00000000000000000000000000000000000"
Z36.7: "000000000000000000000000000000000000"
Z37.7: "0000000000000000000000000000000000000"
Z38.7: "00000000000000000000000000000000000000"
Z39.7: "000000000000000000000000000000000000000"
Z40.7: "0000000000000000000000000000000000000000"
Z9.8: "000000000"
Z10.8: "0000000000"
Z11.8: "00000000000"
Z12.8: "000000000000"
Z13.8: "0000000000000"
Z14.8: "00000000000000"
Z15.8: "000000000000000"
Z16.8: "0000000000000000"
Z17.8: "00000000000000000"
Z18.8: "000000000000000000"
Z19.8: "0000000000000000000"
Z20.8: "00000000000000000000"
Z21.8: "000000000000000000000"
Z22.8: "0000000000000000000000"
Z23.8: "00000000000000000000000"
Z24.8: "000000000000000000000000"
Z25.8: "0000000000000000000000000"
Z26.8: "00000000000000000000000000"
Z27.8: "000000000000000000000000000"
Z28.8: "0000000000000000000000000000"
Z29.8: "00000000000000000000000000000"
Z30.8: "000000000000000000000000000000"
Z31.8: "0000000000000000000000000000000"
Z32.8: "00000000000000000000000000000000"
Z33.8: "000000000000000000000000000000000"
Z34.8: "0000000000000000000000000000000000"
Z35.8: "00000000000000000000000000000000000"
Z36.8: "000000000000000000000000000000000000"
Z37.8: "0000000000000000000000000000000000000"
Z38.8: "00000000000000000000000000000000000000"
Z39.8: "000000000000000000000000000000000000000"
Z40.8: "0000000000000000000000000000000000000000"
Z10.9: "0000000000"
Z11.9: "00000000000"
Z12.9: "000000000000"
Z13.9: "0000000000000"
Z14.9: "00000000000000"
Z15.9: "000000000000000"
Z16.9: "0000000000000000"
Z17.9: "00000000000000000"
Z18.9: "000000000000000000"
Z19.9: "0000000000000000000"
Z20.9: "00000000000000000000"
Z21.9: "000000000000000000000"
Z22.9: "0000000000000000000000"
Z23.9: "00000000000000000000000"
Z24.9: "000000000000000000000000"
Z25.9: "0000000000000000000000000"
Z26.9: "00000000000000000000000000"
Z27.9: "000000000000000000000000000"
Z28.9: "0000000000000000000000000000"
Z29.9: "00000000000000000000000000000"
Z30.9: "000000000000000000000000000000"
Z31.9: "0000000000000000000000000000000"
Z32.9: "00000000000000000000000000000000"
Z33.9: "000000000000000000000000000000000"
Z34.9: "0000000000000000000000000000000000"
Z35.9: "00000000000000000000000000000000000"
Z36.9: "000000000000000000000000000000000000"
Z37.9: "0000000000000000000000000000000000000"
Z38.9: "00000000000000000000000000000000000000"
Z39.9: "000000000000000000000000000000000000000"
Z40.9: "0000000000000000000000000000000000000000"
Z11.10: "00000000000"
Z12.10: "000000000000"
Z13.10: "0000000000000"
Z14.10: "00000000000000"
Z15.10: "000000000000000"
Z16.10: "0000000000000000"
Z17.10: "00000000000000000"
Z18.10: "000000000000000000"
Z19.10: "0000000000000000000"
Z20.10: "00000000000000000000"
Z21.10: "000000000000000000000"
Z22.10: "0000000000000000000000"
Z23.10: "00000000000000000000000"
Z24.10: "000000000000000000000000"
Z25.10: "0000000000000000000000000"
Z26.10: "00000000000000000000000000"
Z27.10: "000000000000000000000000000"
Z28.10: "0000000000000000000000000000"
Z29.10: "00000000000000000000000000000"
Z30.10: "000000000000000000000000000000"
Z31.10: "0000000000000000000000000000000"
Z32.10: "00000000000000000000000000000000"
Z33.10: "000000000000000000000000000000000"
Z34.10: "0000000000000000000000000000000000"
Z35.10: "00000000000000000000000000000000000"
Z36.10: "000000000000000000000000000000000000"
Z37.10: "0000000000000000000000000000000000000"
Z38.10: "00000000000000000000000000000000000000"
Z39.10: "000000000000000000000000000000000000000"
Z40.10: "0000000000000000000000000000000000000000"
Z12.11: "000000000000"
Z13.11: "0000000000000"
Z14.11: "00000000000000"
Z15.11: "000000000000000"
Z16.11: "0000000000000000"
Z17.11: "00000000000000000"
Z18.11: "000000000000000000"
Z19.11: "0000000000000000000"
Z20.11: "00000000000000000000"
Z21.11: "000000000000000000000"
Z22.11: "0000000000000000000000"
Z23.11: "00000000000000000000000"
Z24.11: "000000000000000000000000"
Z25.11: "0000000000000000000000000"
Z26.11: "00000000000000000000000000"
Z27.11: "000000000000000000000000000"
Z28.11: "0000000000000000000000000000"
Z29.11: "00000000000000000000000000000"
Z30.11: "000000000000000000000000000000"
Z31.11: "0000000000000000000000000000000"
Z32.11: "00000000000000000000000000000000"
Z33.11: "000000000000000000000000000000000"
Z34.11: "0000000000000000000000000000000000"
Z35.11: "00000000000000000000000000000000000"
Z36.11: "000000000000000000000000000000000000"
Z37.11: "0000000000000000000000000000000000000"
Z38.11: "00000000000000000000000000000000000000"
Z39.11: "000000000000000000000000000000000000000"
Z40.11: "0000000000000000000000000000000000000000"
Z13.12: "0000000000000"
Z14.12: "00000000000000"
Z15.12: "000000000000000"
Z16.12: "0000000000000000"
Z17.12: "00000000000000000"
Z18.12: "000000000000000000"
Z19.12: "0000000000000000000"
Z20.12: "00000000000000000000"
Z21.12: "000000000000000000000"
Z22.12: "0000000000000000000000"
Z23.12: "00000000000000000000000"
Z24.12: "000000000000000000000000"
Z25.12: "0000000000000000000000000"
Z26.12: "00000000000000000000000000"
Z27.12: "000000000000000000000000000"
Z28.12: "0000000000000000000000000000"
Z29.12: "00000000000000000000000000000"
Z30.12: "000000000000000000000000000000"
Z31.12: "0000000000000000000000000000000"
Z32.12: "00000000000000000000000000000000"
Z33.12: "000000000000000000000000000000000"
Z34.12: "0000000000000000000000000000000000"
Z35.12: "00000000000000000000000000000000000"
Z36.12: "000000000000000000000000000000000000"
Z37.12: "0000000000000000000000000000000000000"
Z38.12: "00000000000000000000000000000000000000"
Z39.12: "000000000000000000000000000000000000000"
Z40.12: "0000000000000000000000000000000000000000"
Z14.13: "00000000000000"
Z15.13: "000000000000000"
Z16.13: "0000000000000000"
Z17.13: "00000000000000000"
Z18.13: "000000000000000000"
Z19.13: "0000000000000000000"
Z20.13: "00000000000000000000"
Z21.13: "000000000000000000000"
Z22.13: "0000000000000000000000"
Z23.13: "00000000000000000000000"
Z24.13: "000000000000000000000000"
Z25.13: "0000000000000000000000000"
Z26.13: "00000000000000000000000000"
Z27.13: "000000000000000000000000000"
Z28.13: "0000000000000000000000000000"
Z29.13: "00000000000000000000000000000"
Z30.13: "000000000000000000000000000000"
Z31.13: "0000000000000000000000000000000"
Z32.13: "00000000000000000000000000000000"
Z33.13: "000000000000000000000000000000000"
Z34.13: "0000000000000000000000000000000000"
Z35.13: "00000000000000000000000000000000000"
Z36.13: "000000000000000000000000000000000000"
Z37.13: "0000000000000000000000000000000000000"
Z38.13: "00000000000000000000000000000000000000"
Z39.13: "000000000000000000000000000000000000000"
Z40.13: "0000000000000000000000000000000000000000"
Z15.14: "000000000000000"
Z16.14: "0000000000000000"
Z17.14: "00000000000000000"
Z18.14: "000000000000000000"
Z19.14: "0000000000000000000"
Z20.14: "00000000000000000000"
Z21.14: "000000000000000000000"
Z22.14: "0000000000000000000000"
Z23.14: "00000000000000000000000"
Z24.14: "000000000000000000000000"
Z25.14: "0000000000000000000000000"
Z26.14: "00000000000000000000000000"
Z27.14: "000000000000000000000000000"
Z28.14: "0000000000000000000000000000"
Z29.14: "00000000000000000000000000000"
Z30.14: "000000000000000000000000000000"
Z31.14: "0000000000000000000000000000000"
Z32.14: "00000000000000000000000000000000"
Z33.14: "000000000000000000000000000000000"
Z34.14: "0000000000000000000000000000000000"
Z35.14: "00000000000000000000000000000000000"
Z36.14: "000000000000000000000000000000000000"
Z37.14: "0000000000000000000000000000000000000"
Z38.14: "00000000000000000000000000000000000000"
Z39.14: "000000000000000000000000000000000000000"
Z40.14: "0000000000000000000000000000000000000000"
Z16.15: "0000000000000000"
Z17.15: "00000000000000000"
Z18.15: "000000000000000000"
Z19.15: "0000000000000000000"
Z20.15: "00000000000000000000"
Z21.15: "000000000000000000000"
Z22.15: "0000000000000000000000"
Z23.15: "00000000000000000000000"
Z24.15: "000000000000000000000000"
Z25.15: "0000000000000000000000000"
Z26.15: "00000000000000000000000000"
Z27.15: "000000000000000000000000000"
Z28.15: "0000000000000000000000000000"
Z29.15: "00000000000000000000000000000"
Z30.15: "000000000000000000000000000000"
Z31.15: "0000000000000000000000000000000"
Z32.15: "00000000000000000000000000000000"
Z33.15: "000000000000000000000000000000000"
Z34.15: "0000000000000000000000000000000000"
Z35.15: "00000000000000000000000000000000000"
Z36.15: "000000000000000000000000000000000000"
Z37.15: "0000000000000000000000000000000000000"
Z38.15: "00000000000000000000000000000000000000"
Z39.15: "000000000000000000000000000000000000000"
Z40.15: "0000000000000000000000000000000000000000"
Z17.16: "00000000000000000"
Z18.16: "000000000000000000"
Z19.16: "0000000000000000000"
Z20.16: "00000000000000000000"
Z21.16: "000000000000000000000"
Z22.16: "0000000000000000000000"
Z23.16: "00000000000000000000000"
Z24.16: "000000000000000000000000"
Z25.16: "0000000000000000000000000"
Z26.16: "00000000000000000000000000"
Z27.16: "000000000000000000000000000"
Z28.16: "0000000000000000000000000000"
Z29.16: "00000000000000000000000000000"
Z30.16: "000000000000000000000000000000"
Z31.16: "0000000000000000000000000000000"
Z32.16: "00000000000000000000000000000000"
Z33.16: "000000000000000000000000000000000"
Z34.16: "0000000000000000000000000000000000"
Z35.16: "00000000000000000000000000000000000"
Z36.16: "000000000000000000000000000000000000"
Z37.16: "0000000000000000000000000000000000000"
Z38.16: "00000000000000000000000000000000000000"
Z39.16: "000000000000000000000000000000000000000"
Z40.16: "0000000000000000000000000000000000000000"
2
Z1.0: "2"
Z2.0: "02"
Z3.0: "002"
Z4.0: "0002"
Z5.0: "00002"
Z6.0: "000002"
Z7.0: "0000002"
Z8.0: "00000002"
Z9.0: "000000002"
Z10.0: "0000000002"
Z11.0: "00000000002"
Z12.0: "000000000002"
Z13.0: "0000000000002"
Z14.0: "00000000000002"
Z15.0: "000000000000002"
Z16.0: "0000000000000002"
Z17.0: "00000000000000002"
Z18.0: "000000000000000002"
Z19.0: "0000000000000000002"
Z20.0: "00000000000000000002"
Z21.0: "000000000000000000002"
Z22.0: "0000000000000000000002"
Z23.0: "00000000000000000000002"
Z24.0: "000000000000000000000002"
Z25.0: "0000000000000000000000002"
Z26.0: "00000000000000000000000002"
Z27.0: "000000000000000000000000002"
Z28.0: "0000000000000000000000000002"
Z29.0: "00000000000000000000000000002"
Z30.0: "000000000000000000000000000002"
Z31.0: "0000000000000000000000000000002"
Z32.0: "00000000000000000000000000000002"
Z33.0: "000000000000000000000000000000002"
Z34.0: "0000000000000000000000000000000002"
Z35.0: "00000000000000000000000000000000002"
Z36.0: "000000000000000000000000000000000002"
Z37.0: "0000000000000000000000000000000000002"
Z38.0: "00000000000000000000000000000000000002"
Z39.0: "000000000000000000000000000000000000002"
Z40.0: "0000000000000000000000000000000000000002"
Z2.1: "20"
Z3.1: "020"
Z4.1: "0020"
Z5.1: "00020"
Z6.1: "000020"
Z7.1: "0000020"
Z8.1: "00000020"
Z9.1: "000000020"
Z10.1: "0000000020"
Z11.1: "00000000020"
Z12.1: "000000000020"
Z13.1: "0000000000020"
Z14.1: "00000000000020"
Z15.1: "000000000000020"
Z16.1: "0000000000000020"
Z17.1: "00000000000000020"
Z18.1: "000000000000000020"
Z19.1: "0000000000000000020"
Z20.1: "00000000000000000020"
Z21.1: "000000000000000000020"
Z22.1: "0000000000000000000020"
Z23.1: "00000000000000000000020"
Z24.1: "000000000000000000000020"
Z25.1: "0000000000000000000000020"
Z26.1: "00000000000000000000000020"
Z27.1: "000000000000000000000000020"
Z28.1: "0000000000000000000000000020"
Z29.1: "00000000000000000000000000020"
Z30.1: "000000000000000000000000000020"
Z31.1: "0000000000000000000000000000020"
Z32.1: "00000000000000000000000000000020"
Z33.1: "000000000000000000000000000000020"
Z34.1: "0000000000000000000000000000000020"
Z35.1: "00000000000000000000000000000000020"
Z36.1: "000000000000000000000000000000000020"
Z37.1: "0000000000000000000000000000000000020"
Z38.1: "00000000000000000000000000000000000020"
Z39.1: "000000000000000000000000000000000000020"
Z40.1: "0000000000000000000000000000000000000020"
Z3.2: "200"
Z4.2: "0200"
Z5.2: "00200"
Z6.2: "000200"
Z7.2: "0000200"
Z8.2: "00000200"
Z9.2: "000000200"
Z10.2: "0000000200"
Z11.2: "00000000200"
Z12.2: "000000000200"
Z13.2: "0000000000200"
Z14.2: "00000000000200"
Z15.2: "000000000000200"
Z16.2: "0000000000000200"
Z17.2: "00000000000000200"
Z18.2: "000000000000000200"
Z19.2: "0000000000000000200"
Z20.2: "00000000000000000200"
Z21.2: "000000000000000000200"
Z22.2: "0000000000000000000200"
Z23.2: "00000000000000000000200"
Z24.2: "000000000000000000000200"
Z25.2: "0000000000000000000000200"
Z26.2: "00000000000000000000000200"
Z27.2: "000000000000000000000000200"
Z28.2: "0000000000000000000000000200"
Z29.2: "00000000000000000000000000200"
Z30.2: "000000000000000000000000000200"
Z31.2: "0000000000000000000000000000200"
Z32.2: "00000000000000000000000000000200"
Z33.2: "000000000000000000000000000000200"
Z34.2: "0000000000000000000000000000000200"
Z35.2: "00000000000000000000000000000000200"
Z36.2: "000000000000000000000000000000000200"
Z37.2: "0000000000000000000000000000000000200"
Z38.2: "00000000000000000000000000000000000200"
Z39.2: "000000000000000000000000000000000000200"
Z40.2: "0000000000000000000000000000000000000200"
Z4.3: "2000"
Z5.3: "02000"
Z6.3: "002000"
Z7.3: "0002000"
Z8.3: "00002000"
Z9.3: "000002000"
Z10.3: "0000002000"
Z11.3: "00000002000"
Z12.3: "000000002000"
Z13.3: "0000000002000"
Z14.3: "00000000002000"
Z15.3: "000000000002000"
Z16.3: "0000000000002000"
Z17.3: "00000000000002000"
Z18.3: "000000000000002000"
Z19.3: "0000000000000002000"
Z20.3: "00000000000000002000"
Z21.3: "000000000000000002000"
Z22.3: "0000000000000000002000"
Z23.3: "00000000000000000002000"
Z24.3: "000000000000000000002000"
Z25.3: "0000000000000000000002000"
Z26.3: "00000000000000000000002000"
Z27.3: "000000000000000000000002000"
Z28.3: "0000000000000000000000002000"
Z29.3: "00000000000000000000000002000"
Z30.3: "000000000000000000000000002000"
Z31.3: "0000000000000000000000000002000"
Z32.3: "00000000000000000000000000002000"
Z33.3: "000000000000000000000000000002000"
Z34.3: "0000000000000000000000000000002000"
Z35.3: "00000000000000000000000000000002000"
Z36.3: "000000000000000000000000000000002000"
Z37.3: "0000000000000000000000000000000002000"
Z38.3: "00000000000000000000000000000000002000"
Z39.3: "000000000000000000000000000000000002000"
Z40.3: "0000000000000000000000000000000000002000"
Z5.4: "20000"
Z6.4: "020000"
Z7.4: "0020000"
Z8.4: "00020000"
Z9.4: "000020000"
Z10.4: "0000020000"
Z11.4: "00000020000"
Z12.4: "000000020000"
Z13.4: "0000000020000"
Z14.4: "00000000020000"
Z15.4: "000000000020000"
Z16.4: "0000000000020000"
Z17.4: "00000000000020000"
Z18.4: "000000000000020000"
Z19.4: "0000000000000020000"
Z20.4: "00000000000000020000"
Z21.4: "000000000000000020000"
Z22.4: "0000000000000000020000"
Z23.4: "00000000000000000020000"
Z24.4: "000000000000000000020000"
Z25.4: "0000000000000000000020000"
Z26.4: "00000000000000000000020000"
Z27.4: "000000000000000000000020000"
Z28.4: "0000000000000000000000020000"
Z29.4: "00000000000000000000000020000"
Z30.4: "000000000000000000000000020000"
Z31.4: "0000000000000000000000000020000"
Z32.4: "00000000000000000000000000020000"
Z33.4: "000000000000000000000000000020000"
Z34.4: "0000000000000000000000000000020000"
Z35.4: "00000000000000000000000000000020000"
Z36.4: "000000000000000000000000000000020000"
Z37.4: "0000000000000000000000000000000020000"
Z38.4: "00000000000000000000000000000000020000"
Z39.4: "000000000000000000000000000000000020000"
Z40.4: "0000000000000000000000000000000000020000"
Z6.5: "200000"
Z7.5: "0200000"
Z8.5: "00200000"
Z9.5: "000200000"
Z10.5: "0000200000"
Z11.5: "00000200000"
Z12.5: "000000200000"
Z13.5: "0000000200000"
Z14.5: "00000000200000"
Z15.5: "000000000200000"
Z16.5: "0000000000200000"
Z17.5: "00000000000200000"
Z18.5: "000000000000200000"
Z19.5: "0000000000000200000"
Z20.5: "00000000000000200000"
Z21.5: "000000000000000200000"
Z22.5: "0000000000000000200000"
Z23.5: "00000000000000000200000"
Z24.5: "000000000000000000200000"
Z25.5: "0000000000000000000200000"
Z26.5: "00000000000000000000200000"
Z27.5: "000000000000000000000200000"
Z28.5: "0000000000000000000000200000"
Z29.5: "00000000000000000000000200000"
Z30.5: "000000000000000000000000200000"
Z31.5: "0000000000000000000000000200000"
Z32.5: "00000000000000000000000000200000"
Z33.5: "000000000000000000000000000200000"
Z34.5: "0000000000000000000000000000200000"
Z35.5: "00000000000000000000000000000200000"
Z36.5: "000000000000000000000000000000200000"
Z37.5: "0000000000000000000000000000000200000"
Z38.5: "00000000000000000000000000000000200000"
Z39.5: "000000000000000000000000000000000200000"
Z40.5: "0000000000000000000000000000000000200000"
Z7.6: "2000000"
Z8.6: "02000000"
Z9.6: "002000000"
Z10.6: "0002000000"
Z11.6: "00002000000"
Z12.6: "000002000000"
Z13.6: "0000002000000"
Z14.6: "00000002000000"
Z15.6: "000000002000000"
Z16.6: "0000000002000000"
Z17.6: "00000000002000000"
Z18.6: "000000000002000000"
Z19.6: "0000000000002000000"
Z20.6: "00000000000002000000"
Z21.6: "000000000000002000000"
Z22.6: "0000000000000002000000"
Z23.6: "00000000000000002000000"
Z24.6: "000000000000000002000000"
Z25.6: "0000000000000000002000000"
Z26.6: "00000000000000000002000000"
Z27.6: "000000000000000000002000000"
Z28.6: "0000000000000000000002000000"
Z29.6: "00000000000000000000002000000"
Z30.6: "000000000000000000000002000000"
Z31.6: "0000000000000000000000002000000"
Z32.6: "00000000000000000000000002000000"
Z33.6: "000000000000000000000000002000000"
Z34.6: "0000000000000000000000000002000000"
Z35.6: "00000000000000000000000000002000000"
Z36.6: "000000000000000000000000000002000000"
Z37.6: "0000000000000000000000000000002000000"
Z38.6: "00000000000000000000000000000002000000"
Z39.6: "000000000000000000000000000000002000000"
Z40.6: "0000000000000000000000000000000002000000"
Z8.7: "20000000"
Z9.7: "020000000"
Z10.7: "0020000000"
Z11.7: "00020000000"
Z12.7: "000020000000"
Z13.7: "0000020000000"
Z14.7: "00000020000000"
Z15.7: "000000020000000"
Z16.7: "0000000020000000"
Z17.7: "00000000020000000"
Z18.7: "000000000020000000"
Z19.7: "0000000000020000000"
Z20.7: "00000000000020000000"
Z21.7: "000000000000020000000"
Z22.7: "0000000000000020000000"
